image_name,ocr_text,corrected_text,tokens,labels,quality_label
KakaoTalk_20260614_113521216_24_jpg.rf.7a9d631ed2c1eff959b8e7ca0b58ddc1.jpg,"wrl (수입터때리 길대구 선다,033768 (리다다 ' 터27 # 너  드심야 . 청오애다 점장신순님 고기념봉시레설다 고iY시 마체 {(.미습신계) 티아리느컵 성신국주이 (겨사  짐세시 시즈님} 2우수 수진분; 고구마전분 유다 시쁘 4두다 씨부드 구다 미없나어 수 p제ag 시업 무도덤 프로테아계세규세) , 고구난말 입배 시즈님표리 0 0554) 다시마 다무자주 입신나트 ((처미습신터 미스 고미당언시다 식업 고수, 식u심오[다5 유서R) 사신회서 1-급무덤산니도지잡미 I) 리보-리데오디드이나E, 합신료 술 465 침께 11C5 CIERU유 속 FPUT무껑-PP / 포장자 FP 미끼씨 [모y자심 무미늄 [룻#하회 전보귀마법 : 지시집선다 피아고 가뭄적 시금안고다 아시기 비티니다 닫아 냉장보관 (TI & 권장사용기다 달리 드시기 바침니다 ) ~DC 이하예서 빗문 시 대표하이 불리터 기늄성이 있오므로 의내 구시기 바뀌니다 모이 분리터 계급온 섭위하지 마시기 비티니다 ""정미늄 변원 한현히 넷기시기 바합니다 주 한으니 주의하시기 바싹니다 굉리 마요예즈 더욱' 맛혀거 R집 수 갈논 바법 F쪽 ] 바리 다논다 늑대미리 국기만 하다 브도스트 완성 N초어 무예 메르다 '때스틱-도 찢어3검니다 미심문 서명 O코드 조 구#{ 두O 피 드심 수 앞드녀니 이싹돌니다 '선다 ;면 이미지논 연애터 이미지 입니 플스 '점문모 소비지 기본버혀 의협 소비자 [못#하3 '히다  기로어 '여거 교반 도는보상 수입니다 'OIHEA 버시I 신고수 구번없이 1399 보 UL 근맙치 구멍치 하 글 수의다 뿌엌 / 포청시 IP illyfiler (N 미미이) 마구이세 내용답 2008 10O8 팀 S56kCal 성망심분 기순시예 내산 배 4미다주되다 20 6*En 48 4입 ' 브스치밥 0y 모미지밥 Bl 51w0 270"" 미먹기 2  배 F ct-리' ""*t숲 ' 표벼 없소 - 엉임정보 10 배I [WB USWI 싶u 매 , IX1X거 903 ##때부 # Nibl Blid Ld 6N/3/11수 그0n : p'wu(/1"" '03 2 7 g<소a 7NV",대두 함유,대두|함유,B-SOY|O,readable
KakaoTalk_20260614_113521216_25_jpg.rf.659efdf6af744c43e3220392876c8c38.jpg,"터+ 2026.9 14 (~평심죽 숨t) 미골]=200 규미기지 미요내주 Inrl# 뼈평# [재급행 기사0 5* 거작 물0 07경지 0} 9못6 ht= 내올림 | 200n(LAOKCa) 대로로증해쥐 (전화 1600-8192) 서쪽금몹시 113 & #U 서초구 강념대로 21 1502회(임o동 하쇄제) 7 소비기 재물대 모시터 날까재임능법;년 월일숲 [원재료명 심유재유체유 대투유) 난황 핑제수 식조정 끝요또손 사과과급 주점 옥수수 모도당과당액당 설 신터 #다 = 다 정제소금 겨자 L-글루담사니트`항미증진 격지출-물 '유전자변형 옥수수 도함기능성이욕 *월Z  일리 대무 위 용기모 용기 PPEVOH 외포장PP미_진로미t 위 KWPECORPODIIONKOBEFACIOM 훨산지 PUIS기(#; 본제물온 공정거래위원회 고시 소비자분정 해결기소대 의거 It료; 교환 또는 보상 받율 수 있습니다. 보고방법 ; 직사공신  피 실온 보래기봉 후예는 녕장보관 눈:기 IV (I~1OC) 하시고 1거월 이내어 드심시오 부정 . 불림식품 신고는 국번없이 1399 순승규충3 반품 및 교환 ; 구입처 또는 수입판대원 '비닐류 '9gla 표 몸#움 눕 몹시 대용물이 설 수 있으니 주의하심 시오 'UIVJJB 사용 신 알루미늄실은 완전히 벗기시기 바람닐다 PP 0C 이하예 두면 대동물이 분리월 수 %N로 5름방<t엽 주의바람니다, N훔 이미지넘조리예입니다SUe0oa '후구O#R 양정보 1oDne ""2otcal 397 3) 040 @ 팬류 예 % 669 JJ9 | 렌수회물 표쟁 @ 교 790 1464 @스지방 Ilip ' Jmg J E 101 가 W 피 거 8u생로 가채적 9+ UIIIEZmM WaksIasloswlh MichOCOM 2 WV Y '고= ) 없) 미요내 [유영 15둑3-소교] Jmg 4그-' 0120 1sy머머; X진 (rkAU I이명 'WWW MIKlQCDN -) IWPHH대 RaOmI N",겨자 함유,겨자|함유,O|O,readable
KakaoTalk_20260614_113521216_26_jpg.rf.f0c736c6a7667333d593a8a253f36279.jpg,"재명 '트심-바침0.1 % 합유 소 콤기드_질밥-유리 ?CKE이(애메이|내용림 pl fa편이m THE시깨규교로때 4다 소- 뚜] 도페어-지외하 빼미D 일다표) 외인식조 유유 징제소금 모도당가다시럽  (양m 마무리카) 설탕 조산나트룹 구연산 어비마심 불로 오기뇌 친연항료 (오려가노함 마늘T) , 카라기난 간객 [마뇨 주}꿀 바긴 비타민B2 {y매고 할 |보다 1방구 남보근 씨끓건오두다사3하심오 어중되기 입 또부 '관소커전깨산기 분멈#바가숙3개회_  밭으실수의습나다 'M문리  8오47 태도C178 사S신거""거오계3사히 씻고(하다 셈 입입기보 승내용경 290mI/ I0Omg Ssal _lilton 반수외{283(IX) 812616들) #SIIX) 멘스지바이 무퍼지생 유리 Dm기lox) 던빼기OJ(0*) "" T다시온 ZU0 a기""모가 의주@3씨 주니4 뜨엽 'lumopered} See lid Refrigerate afterr Aconfezione chiusa da 'entroik vederetapp [ofenbimmnffi in 'frigoriferodopo ""apertura Avakoon Katd mootjuifof 피p 'oNola MMEio t0 Ovoiyi oamotital ot 136679 00 [이달리안 무덤고탕: 내배 NC8 ZDmmII3M] 어피씨 IIA 위유m 경계수 싸스 O5lo3) r스e Fdyel opening rconsumary 'OnO? pNmt C Wuyclo",우유 함유,우유|함유,B-MILK|O,readable
KakaoTalk_20260614_113701859_jpg.rf.9be2f54590b6ba5951819dae5701b1d3.jpg,"국드  스트 2 Bo9 털 CASL NUHNE RGIGV8r3이) 콤퓨울꿀 { 미프 PX  로M_가355 4_ _하다 스 시a 국고-83:3 춥_ 뻔 1S- 정고입 8 39 긍궁 {리브오 U노 유리 UrJe 4히 진의 '_다 r3oml ASSml pskcol pooms MOA J4 보 빵 030 주 심유 Ds5 24) 트 840 O OP 040 DmB 043 0.2B 스런리 [대한 비; 어령어 '@입 e 하르_망나미 FJyy' F,미' (명어성보 [만수화| 4.18 모리지망 048 J헌다 oookca 기준이므로 {엉웅서다 '기르치어 VS 250 ml",토마토 함유,토마토|함유,O|O,readable
KakaoTalk_20260614_113701859_01_jpg.rf.0f273f04136c8827c3ec32d21ae399c6.jpg,"아일런드,상-양? #출렁 패요""_ 또로해# 램 @먼@ a어 [I @u  은_놓 4r 제기 두] 도@ 지O POm [기도정지 발요로 오발화 #훨 중요용하지물:안 조중움 메로 @편오야33$다 쓰3m롭 O요해 @오다맛 '오 캠문 {Nm`Y -장보 ToI) COnlyy 유a [M미J*) 스거다 [때 0s 장순YO V 4 elumopened} See lid Refrigereraafter Aconfezione chriada UP 바 [omianalnmins in Vapertura 'TpllO AvaNuon MrTuTo pAtnt olamptiral OE 136671 0 토론카고트 마우전드 @개 쓰n 표요 더u사 [Ia= oO EG) VV Noo) Ool rM opetimig Braitbeforel Iconsumary Vedef? entror 'Oopo 'frigoriferoc mpotiion) oull KaIa oUoKoia Vuycla","토마토, 우유 함유",토마토|우유|함유,O|B-MILK|O,readable
KakaoTalk_20260614_113701859_21_jpg.rf.699d05e6a54e6d2383c802131a0f8fc0.jpg,"REOODEARIH 분리 배출 캠페인 [비닐 + 물라스틱컵] 입구적단 맞뚜탤분리 내물물비우고세적 철단입구중관치대a 재실  분리배움 '리열스'논 지속 가능한 삶물 지랑하는 못데쇼핑의 ESG 챔페인 브랜드입나다; 식품유히| 소스(실문재품) 소비기한 | 상단표시일까지 제조업소: [취원일식품 [업소명 및 충북 진전군 진선음 진강로 120-6/043-532-2324 소재지 부진문로소청"" l토렉:-다 공동) / 1899-3000 정제수 우스타소시설탕 발표식초 정제소금국산) , 양조간장 {양조간장원액(봉지대투 인도산)} , 토마토-이스트]_기타과당 발드식최주정 표도당' 맥이국산) , 특선탕] 설탕 토마토페이 (원재료명  스붙물{산  '요등요장 조미z슷딩#WS _중-현성문바니 나뭇례 파인애플능추액 가라델색소V L-글루틱산니트룹합 D 진제) 대투 밀 토마토 쇠고기 조개유글)힘유 [장고집어되]플리에텔렌 품목보고번호] 200004430423371 반물렉고장소:구입처 및 판매원 본 제품온 소비자기본번에따 소비 [로양 @결기주에 의거 교환 또는 보상올 받홀 수 있숙니다: 불물록스들  '국러에이 1399 ; 개용 혹 기급적 빨리 사용하시고 남은 제품은 밀봉하다 냉장 보관하여 주십시오 훌두통회  우유 메밀 땅콩 고퉁어 [계끊우 돼지고기 복숨야 야황산류 로루' 오징어 초재휴출합포 [비출가능넘이 있습니다; 영합성 흉내용광당 기치 때회륙 흉내용량당 기준치논대신 l슬중441Omg 221 %지방229 %0 [스Mkcal 탑주화물n g 36 % 트스지방09 당류 1109 110 % 포화지밤09 @ [레스데출 Omg 0 %/단백질39 59 [비D은오 COKca기준이말 이미g@_ 따멘주 70 8 '6056 [영양장보 (48림  Jypo 미?자 Vo 638383 HACOP 'OTA '809306'","대두, 밀, 토마토, 쇠고기, 조개류(굴) 함유",대두|밀|토마토|쇠고기|조개류(굴)|함유,B-SOY|B-WHEAT|O|O|O|O,readable
KakaoTalk_20260614_113701859_22_jpg.rf.0e200c326d9d95fe6803cb1b911e16b1.jpg,'설탕기타다 요식최 발i 도 스트외국새미국 중국-하히- 사공추-시과 0% 국비편청전문 공신 [주물히로표교니m액가스 -어고입무]물요| #양증기스키리일색세 마늘백-스-템 토I [고회다OO쓰기회 패] 팬 용가플리이불런-프 [-몰리미트 도훈증 [제의-빚문피지루국스기활 등 '제자기하-_의간 폐해보 '방 망-품 신교논 국반c이 mm 친양 익글지어  물꽤보하; [Er@@ 때f방고 -기@ 9 024 ~메수사@금^지 고`O [,"토마토, 대두 함유",토마토|대두|함유,O|B-SOY|O,readable
KakaoTalk_20260614_113701859_23_jpg.rf.3bc5b37ec3dbc17f1c17d3ca6a78f6c9.jpg,"저당하니머스타드 %8 소 품목보기번호 DMASEmI IJiy @기-물 텔( 무껑 -풀하 현 ] 불-_y 주알물요1외국내터대@국궁국하 둘대_다 곳습내 새다넘다리i퍼기 발해지점불하공인귀_`사다a| (리국 -로--[  염적자-외국비 청소금히 부 -입#제버까-a내i다] (국우3#배갈행기유예지씩이심유호j 4양다 (라-웨해하리요소제하신로영히 영양정보 MGIICI 히교빠 다툼 TmQD 린수회물17 주식회사 오무기 당류 44[알출로교 중부행균 대소면 재랑 Ig히f 대표다로 128 [웬스방 예프회지방2O 말닦도유유슨자기_고진 묶국혼- 콤스블Zm I미브질 72 '세지]현률t라 )방 '부정불식품 (일GO생E가다 iIEZmIr 목B 신-그에기 1300 ,째롭선올-대시널곳 동민다 7오 띄리다 #I]불뛰느심0-( 보히시고얼 입도록 (F2 [양애제내지요금뷰- 8""801045"" 623832 소비기한 LS 플다스틱 OTHER 2026,10.19 까지 뚜껑 LDFE 라V;PP 15: 26","대두, 계란 함유",대두|계란|함유,B-SOY|B-EGG|O,readable
KakaoTalk_20260614_113701859_24_jpg.rf.3f0e66c7999b3e11d9e534d6b309fe0b.jpg,"'의 틈혼 인[-침스 브레-마르데 왼주번 주_표어 세S야무 인금기권연런 후희마오데 조 [소비기히 O시인까지 '목보고번JTO0N50554 1S라4년 정로진하화 패압트 엔티다 미국 중국 체정제주 난입액난업계관 청제소리로 ""부리 원표결 빚 베이 '설당 난장액에스 정제소급 경미유-도움잔e컵 물성부해 '이어온 긴장대스 -소제제 가장 포장재질용가 불리에터리대민 마개 린어닐컨 무껑 물리프로질 '쇠고기밑후유 돼끗고기토마 '조개류국) 금인기능 '소비지기 '법에 따라 피해 모장 .무정 불광직늄 신고는 국건없이 K99 .직시관선올 피하고 서늘한 국에 보관 '가출로 뚜껑히 en (OC이하 보관 시분리늄 수 있의 주의 고개심림신: 080-024231i 730 영양정보 509 F시 단린 o3u1""]","대두, 계란 함유",대두|계란|함유,B-SOY|B-EGG|O,readable
KakaoTalk_20260614_113701859_25_jpg.rf.6ea698b2996ddfaafa9928b60d13bcd1.jpg,소실지I 위생주 실탕기다 [외3새이국증국벼 사고능중-시과 0C 어현j분압히 #물방_로표고하m액기스 @@.기스카리필식세미블 스d 토토대도 입@ [DDlOAOa 쓰기회l블도m기 용가 플리어탤런h리-텔-트 [개-플_어m 뚜 품프 필유-린닮고기 조q국쇠;기 c입등 [제사기본써다 의한 피해 보 '5 '병 불어품 신고논 국기어이다 둥지안눈 서늘인 꽤 n히 [눈주몇올A-방고] 5Q [시심활되실 00 -04-m @발호지지주히 토치미스리 [해하기 '열대주입표36 [쨌(드 (단  @#5,"토마토, 대두 함유",토마토|대두|함유,O|B-SOY|O,readable
KakaoTalk_20260614_113701859_26_jpg.rf.aafd93e27528188ed3ca47b95fea5972.jpg,"7   품음등적h록런H콤질록마르고제인동면로 유엎토마토레접 [소비기한] 표시인끼지 한숨기관하 청_로 19710 [플n기 ""등히콤 하로로@-하 푹평스달플t하 록@러m문 이C 포징재-적O리늘 콤넘스""러카_ 물만 @ 입미로미국산] 토마b 하의 식탤둑 몸문물-a략어 lL 쫓재품히 다고위 월입등 조기지기곤램에 따라 맛임 문시도고묘실gg {직사장: 피학소 발물안' 긋예 보완 구 '라미해목잘  주정 국뜻 젓가리 구멍 위치 마사- 갈투 메-서 사S-P 030 어 o MC 주정 두껑어도 뚜껑오 으5 으발사",토마토 함유,토마토|함유,O|O,readable
KakaoTalk_20260614_113701859_07_jpg.rf.bf943dbb1adef8529aac97b13bcd2b07.jpg,"Mi히 [m] mclloiloutfElngt T0 (rllylR T플태jGa배 #Fal rDIE하u)iD; (y@a하 /넉틈 )t m@질하다_ Im기i률]등활백 스-구기배' 햄숲 글세시처글증해m터 뼈 빼터하 햇문합 mrm말페해지 (쿠려지중 [입f제릭로-@ sIBm boay miYmIJ Iamm-Y [A어물l@Mf 건_a [기 [E시-l jE`m [E-OpB 'I ~ 0808501200 MCGSII문끼) #침가 유리 0 '6854851 ""II (algllgitrll; l부해 Fm도하I 사위 3무하n 떼 VilTiM (@갈e하l HACOI 1801007"" 부다 2027.11.12 VE9 13:21","밀, 대두, 조개류 함유",밀|대두|조개류|함유,B-WHEAT|B-SOY|O|O,readable
KakaoTalk_20260614_113701859_08_jpg.rf.7f5217ce307cec053a23645f05305178.jpg,"인미 뼈 [정등꼬리 사요자히 친혜서 대기 파라취귀소스 살아있논 화끈 얼월화 마리탕 다체로운 창미가 조리법에서 매뭐 '폐계의 불고경-심의 정&조리하하다 유 굉성하 방a 15C 고온의 기롭이 깊은 매문껏 [마라두 스로맨 김실맛 미소유 목유9 공미로계속 당기논매기 화소 [43어 고기 흰기 동의재다 준비하주#요 [jawajat 맵m이다 중구요 주주 뒤부민& 전자데인지 2 국멍이 컴오브면 전비번재로 - 소스와 3 TOOmL 넣고 답그민서 의혀다요 '센 드어시 굽어주세요 찌라다 Tip 소스거봉 물550 mL 고기워 어채악 800 @물 넣고적이여 화곤하고 얼로런다라)행 '미리 희귀오미리다 소기한 끼지I 만드느 법율 영상으로 -? .[:[3 비로 회인히 보서요 제품품목보고번호 120150343030120컴 포장책적다부 오레 분장조시미리장대민진 두반정중국신) 청제소금 고취록 비메 마조위중 ''플리유 고조유) 고추맛기q대주유(회국신) 고추_기록국국산) 오래전꺼트또] 매문맛베이스 화조유 대투유 주정 정싶 폐누그리분말 회자오분 피프리카주출색스 진타김 마지오분 대도 민함유 소비기한 진전로미일면산수산다로 133 특발시중교 충무로리]- 반품및교환체 얼로 매 콩 돼지고기 복숨이 토미토 이황신류 호두 P해y 조 오징어 짓 큰입 가능 본제품은 소비자기본번에의거 논보상 신고논 국번 없이 1399 피우치에 손이베일 우려 있으나 시섭취금자 , 직사광선 피해 실온보관 . 개T 루어늄 기능하때 [거롭어주세요 내용 125 9 342KCal   PB% 592 % 404때 [지발49P으 % 직{ 소내 [80-878 소비자 마푹b기싸5 HACCP OTHER 어 ""시;UI ~ _ '차오차이 {치오차이미이다 조까 올래@ '주의 교i제 (바망 I드오 a대장 손드 Ulommo ""200*35 '801005 W# 씨) B 영세비}","대두, 밀 함유",대두|밀|함유,B-SOY|B-WHEAT|O,readable
KakaoTalk_20260614_113701859_09_jpg.rf.966e8d4edba85ff6d24d4d036d99ac8a.jpg,"등복; 가지만 준비하면 요다 틈 '국사 데지고기 양파; , 예서 볶이맨 깊고 사신식 요리의핵심인 두반장을- [사5송 이상 인재로의 조화로움 배방으로 입안예서 국발하손 감질맛자 기온 공미 IVzal7oo) #요m에어가지 쓰| (지2e0템) 식문유소회150 물흥뼈드 T준비 '가지논 둘리기여 현입 그73 자리준빼 주 요 소스는 '시리지면 3 소스물트고액 |뿐 태보요+3_씨 2 뚜껑물 얼고스분음나리주요 [#움성-주 '동안-주요 식용유급 넣이막 [/ 진자레인지적 lj3 TV {집으로 소기한 227  [벼_ F L3: 다면 변인어 -서요 문유형 [품목보고번호20150448 0 D개 설탕 양조-죄 [@오사-주@l 류류요위-회당-대하- ngg 또 #주표 움 정 양파국잔) 돼치고기국관; #지고스i때러스스대도움 치트 부- @_출 불히이유 진간장 노두유 [엔지야 말 또진류 장대로고기 우유할유 제조업소 모m금플운론물 ""-@물 규입자 대면 리프플컵 뚫어 M 재우 복출이 통마토 이향산류 호두 [큰일기하로-흥은소비자기본`에 의기 공함 또동-보상가표 변형 논 '언이 7399소파우치예 손이베일우렵 있인주의 십시오 시 [금시 직사관선 피해 실혼보관_"" 개통 호어늄가능한 총내용량 100 9 155 kcal mggo%a 긴수회물 {59우m 당류 기액스 땀 -o i% 스지방 09 문화지훨"" 691이 훔 5mg 2% 단백질 39 5으 NISUOOKCu기이n 매비의 따리다 7리:나I 고지원심 R3"" i오자#발미 미닐: 080-878-5555 OTHER 당근이 '진한 불항 120도C (주요 시용전기늄거 흔들이 조리법 수부이다) 중강부 들 '아주 요 '중숙 F역다뜰 "" 이 @ 상--양 터밀 포장재[ 리드 {임정보 6OO DVII 소미자 WYOP","밀, 대두, 조개류, 돼지고기, 닭고기, 우유 함유",밀|대두|조개류|돼지고기|닭고기|우유|함유,B-WHEAT|B-SOY|O|O|O|B-MILK|O,readable
KakaoTalk_20260614_113701859_10_jpg.rf.86ab2e69e2bc7f8ac2463c00935e81e6.jpg,"풀무원 국물 반듯 띄볶이 25or 4문 차식 일법소스 1 m네 소스파 보끄 봉고 2프플터하들-더렉적 떠3oOg; 불셋문 미팅이 딱관 '맛있는 양y소스 [봉물?ml '이룩가야]보고끊어요 딱부이가원생  '임W50g대i15q; 5Oa 대g, 1609 제품명 [물떠움이입념스스 (영양정보 330 kcal 식품유히 소_(실제옆 입어생기짓 제룻인] (주)퍼피이씨 2oDOma 100 음성문대소면 삼양로730 리 659 20% [콤음u물소""""불부 -옆주중록 7+ 컴유 19 품콤스대스면 -근물 -02 49 42% 표기일끼지 69 TI% '비기한 ] 후면하다 스직밤0g j어_{내는] 플리프러렉렉 지방 70 품목로교번호 | 198804450092461 스물 mg 0% 분방밥| 실혼보관 _ 350) 49 % 반문뷰교화 | 본사 및구입처 가저대_ (온200Jkcal '커기어피g다3 아 문탤료요-장물다 소홀분 밀 미국 주미하세요 ! 호주산) 고추양념(중국산) , 고추양념퇴 ""금은후유 메밀 땅콩 고퉁어; 말 정제소금} 정제수 설탕 기타과당 ""무 돼지고기 복숨이 토마토 감미당 양패국산) 옥수수기름옥수수 E고기 오징어 짓 알류 조개 외국산 러시야; 형가리 세르비야등 진복; '흥`포츠) `용환 소고기액기스웨이스트-P 마뇨 양죄 '까갈은제조사설예서제조 장 효모추출물 멸치추손농추액 정제세 사과능축액 파인애플농축액 대파; 깨; 식물성로스딩주출물 파프리카주  2,03,26 제조05,18 소진문검 흑후주분말 발표맛내기 표되 28,12,25까지 D 식품 대두 밑 쇠고기 합유 [b옛 본제물온 공정기대위원화 고실 자개생해결 기준예 의거 교한 보상 밥율 ""17338' 옛심니다 부정 불람식품 신공는 1399 '푹무원은 고객의 의려올 니다 고객기쁨)터 080  WWw pulmuone kr shopr 시간다 n료준비: (입배l주드 0R1장 드 음성생민중북 피요 전요습니다 부음컵 국번없이 '501714"" '소중하여래 '0085 0223 소비자중심 OIHEK 'cOKr 'pulmuone;","대두, 밀, 쇠고기 함유",대두|밀|쇠고기|함유,B-SOY|B-WHEAT|O|O,readable
KakaoTalk_20260614_113701859_11_jpg.rf.61ad18ce1ba1e145f6d41a34ca2d542d.jpg,"부드러오 매문 및! 0 딸 소스 2025. Step2 Sep3 Slepu 20Ormlg 답고 센 가음 떡볶이 22001) 어부(30 씹떠(2008)과 소스(5On)I 밥기 부a 어미 벌어주세요 야채j 냄어 각 RECIPE (508195 '주새오 '이채터 준비숲 IWR 오집어뷰움 국번 고추장찌개 모집"" '채 나뭇부침 활용법 뒤밤 QR 개능관 제품은 뱀질터 우리가 있으니 가급적 물리 드심시오 주의 조리시자리] 뜨시마시고 냄비니 진지레인지에 i이거나더물 때 뜨기구므로 주의하심  '시 손I 다실 웨법이 있으니 가토고주장따묶이소스|내용당 3008 (729kcal) 식품의 유형 소스실근게터 계운영 20160415051-1472 소비기한 제조인로부터 [2개8까지 물목제전 '논진국에 실혼보하(1C~35다) 개방후 냉장보관 포장재질(내면) 물리에달린 방법 거시V : (주)하E 중북 정추시 접원구 내수움 청암로 192-기1 구중 전문 관매원 {이딸 서울특별시 동대문구 입산로 186 1이동 도중 5이호50로 때금망 및 입량 물멋 정제주 항신로조제품 {설탕 콩조미향신료조제품C 국산) 항신로저터 (출국산) 고주 소고기진하다시 정제소급} 고추장1 296 { 물엇 '소먹문(말;미숙산 혹주산) 고전- (중국산) 탈지대두분 정제소금} 백설탕 토마토페이스트 |%(토마도10096 미국산) [가록 물 오지진교문리 지소콤주국산다 도미하미-신제) 고*가루증가루  색소 파라혹시만-하 ""티보존도) [유유대두 밀 토마토 쇠고기 함유 (#이 대표은 알유 메밀 땅콩 고등어 개 새우 돼지고기 복숨아 아장산류 구 {닭고기 오징어 보출합 등 포함) 자율 사용한 제품과 감은 제조시설에서 제조하 '있습니다 교환 제조원 및 만매원 부정 물장식O신고는 국번없이 1399 모는 1522,1972 불 제품l 공정거래위원회 고시 소비자 문정 해결 기준0 의7 고맙 수 있습니다; 아따 5950 지방 Llg 296 Ini 1790 브랜스지밥 Og 답# 3I8 3190 포라지밥 Og 14u 006 단백지 AA Ggu Vl 내반 오0기  제핵업 가뭄히 주요하 '외타니다 디가되느 붐미로 띄볶이 12.26 '커시 귀여군 냄비예 '시작하다 {어름과 0리6 조리해 '입내우 제육부움 '비밀국수; '더#움방 '맵이부심 고퉁어조립 {나인하십시오 '조리과정8 주의하심시오 정잖스극_터 '제료 소비자상답실' 보상받& 엉양정보 {나무& IiB9rn WJ 'OTHER {만수화다 SA WOA 243kcal 그래스내터 {더학생]다 기기씨 Ono CSW; Ua나ie '6096","우유, 대두, 밀, 토마토, 쇠고기 함유",우유|대두|밀|토마토|쇠고기|함유,B-MILK|B-SOY|B-WHEAT|O|O|O,readable
KakaoTalk_20260614_113701859_12_jpg.rf.acc4e902165bd3e45704c1733b49cb6e.jpg,"간편하게 뜯으세외 CUT 압념 ( You '대인 고민어는 집마올 얘 오늘밥상 오L기의 5s 입모) 단들어스니다' 유운 소비기한 표시일끼지포장재적 '리프로프레대면 위왼품 콤R질회스 뜻손 공-하훌출용렉출출 ll주자주-조어공체3-#m공주정하 출-음론l ""양로| 통커다금요슬 고출률` 하내이 정히소적철기등""---- '표요주출물 특할이미노산 립향 조개료국 함유 [20010445055 0토e [금진-포j@적부록 주식회사 오포기 중어물드 ON 대표산단로 128 재우슬고뉴 토미토계란호징어계 향류 {홍]전록 포함 '인요집률 짓 큰입기능 '집비장기t렉= 따라 피해 보상 말정 불랑식품 국번없이 1399 . 심한 피하고 개봉한 채로두지 만일 톤 제품에 이상이 때부문 제품 드시지 마시고 구입치또는 (러세서교환하시기 바람니다 '오1a 선올 피하여 하호드진하신고로 고객상담실 080-024-2311(수신자 요금 부담) [방법 '영양정보 '내용량 130 9/245 Kcal ""대두부양념 1봉두부 {되00~3009) 물 30ml2근속 @UgJ TIg문가 -690m %W '뛰다체서 조하시면더 부드컵기 줄기신 수 있습니다 6 탄수돈 36 729 2 3 3분 당 9 지방 99 트랜스지방0 9 139 떨이언 양장 .기 시직히면 포회지방 29 38 무부 물 스레 Dmg 99 KOml움 낳어 구분간 더 볶아 )매 59 씨씨 완성합니다' [G입rE '다 Uein내i AACCP CA 비신터 OTHER 8 H 1 정통사전식 마파두부 EASY ~8tyli 5lthuur - Oapn% Sate u원 GVaIy U고 두반장기 쇠고기다시 품용h번호 대소면 [오 : 내니다; 2 56Um5 구 니다 O6 소비지중심 ""801045""720973","대두, 밀, 돼지고기, 쇠고기, 우유, 조개류(굴) 함유",대두|밀|돼지고기|쇠고기|우유|조개류(굴)|함유,B-SOY|B-WHEAT|O|O|B-MILK|O|O,readable
KakaoTalk_20260614_113701859_13_jpg.rf.83e0d6d08a2ee41bfec9bf17b969bb0b.jpg,"간편하게 뜯의외 오꾸기 양념 EASY CUT SuV S0y 94uC* CFickaf 그민어' 지U요 위 '부드컵고 진판 공0] 셈 오늘밥상 포기의 노이유 담기 배:Y어 입도4 단들어다니다 유형 (실코제품소비기해하다 표시일까지포장제질 [운율히양조간장 항조간장원액달지대루 인도간) 천일렉호주신) 기타고당 주 성 동축액] @텍스로루하0 물엇 아재미 @빗심물-%파- '마품안파동질톱 창쨌W활속  불륭-카스-m정제소리로철) 완집수_펴액손히기 @손속-피다 | 스치권엔? 생중u항미증진제진장문진단컴후춧분 순카래 대드 밀적 떠 옆l- 문a스 덧유음품-움-_ _@0 @  조어 등6 -졸렉 주실회사오임교 대소면 개중_단물 후유 돼지고기 토미토 계란계죄 새우 프qp-어 이랑산품 짓 홍일기능 : 소비장기봉 번에 보상 부정 식물 신고등 국차없이 7399_심한 중올 -요곰 현보 치로 두지마신시호 만히 본지롭에 이상이 오른 때부문 제품 [륭야_  뒤지마시고구입저 음업소이서 교립하시기비밀니다 직시관선 피하여 실혼에 고객상담심 080-024-231(수신자 요금 부담) 조리밥 번 개구 안동점다양념 1봉 볶움텅용 대미리 '영양정보 나용황 180 0/430 kC: 예비감자 당려깨 양께히스 대륙4 물GoOml 대권딩 UJSDIT '면안주 등은 기호이 및기 추가해 9요 S0mg 2 3 IO29 20분 10a 당류 79 지방 O9 트스지방0 9 7 빠다 양부장 양i문 넣고 {분간 프지밤 O9 [또양 '굉 당근-보고 더조리한 루 어_들 스데 Omg 두BD 역어 자분간 넣어왼성합니다 59 하롭주다 따니D HACCP cch OTHER 8 J1 '19까지 23.36 안동점닭 Andorg Brulsd 아* 23로 Dma 입원성가)다 (소비자중심 77705 ""801045 202701 F32","대두, 밀, 조개류(굴), 닭고기 함유",대두|밀|조개류(굴)|닭고기|함유,B-SOY|B-WHEAT|O|O|O,readable
